,listing_url,last_scraped,name,neighborhood_overview,host_id,host_name,host_location,host_response_time,host_acceptance_rate,host_thumbnail_url,host_neighbourhood,host_total_listings_count,host_has_profile_pic,neighbourhood,neighbourhood_group_cleansed,longitude,room_type,bathrooms,bedrooms,amenities,minimum_nights,minimum_minimum_nights,minimum_maximum_nights,minimum_nights_avg_ntm,calendar_updated,availability_30,availability_90,calendar_last_scraped,number_of_reviews_ltm,first_review,review_scores_rating,review_scores_cleanliness,review_scores_communication,review_scores_value,instant_bookable,calculated_host_listings_count_entire_homes,calculated_host_listings_count_shared_rooms
20,https://www.airbnb.com/rooms/1141088,2024-12-28,MIT/Harvard/Inman- 2 Bedroom Apt.,What is not to love about Inman Square!! Tons of Restaurants and still maintaining a neighborhood feel. There are 2 WholeFoods Markets within a 10 minute walk.,2530211,Erin,"Cambridge, MA",within an hour,98%,https://a0.muscache.com/im/pictures/user/75236b7e-0359-43ba-a452-b9271b3cac63.jpg?aki_policy=profile_small,Cambridge,2,t,Neighborhood highlights,,-71.09635,Entire home/apt,1.0,2.0,"[""Essentials"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Children\u2019s dinnerware"", ""Fast wifi \u2013 75 Mbps"", ""Free street parking"", ""Self check-in"", ""Bed linens"", ""Freezer"", ""60 inch HDTV with premium cable, Chromecast"", ""Window AC unit"", ""Electric stove"", ""Clothing storage: closet and wardrobe"", ""Ceiling fan"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Laundromat nearby"", ""Coffee"", ""Bathtub"", ""Shower gel"", ""Dining table"", ""Wine glasses"", ""Smoke alarm"", ""Keypad"", ""Dove body soap"", ""Crib - always at the listing"", ""Baking sheet"", ""First aid kit"", ""Luggage dropoff allowed"", ""Toaster"", ""Coffee maker: french press, Keurig coffee machine"", ""Hot water"", ""Refrigerator"", ""Oven"", ""Dedicated workspace"", ""Room-darkening shades"", ""Hangers"", ""Central heating"", ""Booster seat high chair - available upon request"", ""Dishes and silverware"", ""Shampoo"", ""Dishwasher"", ""Extra pillows and blankets"", ""Dove conditioner"", ""Hot water kettle"", ""Long term stays allowed"", ""Cooking basics"", ""Children\u2019s books and toys"", ""Microwave"", ""Books and reading material"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Iron"", ""Hair dryer"", ""Kitchen""]",2,1,180,2.0,,0,44,2024-12-28,64,2013-05-15,4.79,4.85,4.93,4.75,f,1,0
21,https://www.airbnb.com/rooms/1154298,2024-12-28,Quiet private room in N. Cambridge,"This was the working class neighborhood of Cambridge, the area where former speaker of the house, Tip O'Neil, grew up. A lot of condos have gone up in the neighborhood. It's an area that borders Arlington and Somerville, and Belmont and Watertown are also very close.",6325607,John,"Cambridge, MA",within an hour,49%,https://a0.muscache.com/im/users/6325607/profile_pic/1368220795/original.jpg?aki_policy=profile_small,Cambridge,1,t,Neighborhood highlights,,-71.13527,Private room,1.0,1.0,"[""Essentials"", ""Wifi"", ""Free street parking"", ""Portable heater"", ""Bed linens"", ""Host greets you"", ""Conditioner"", ""Ceiling fan"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Laundromat nearby"", ""Coffee"", ""Stove"", ""Bathtub"", ""Body soap"", ""Dining table"", ""Breakfast"", ""Smoke alarm"", ""Toaster"", ""Portable fans"", ""Hot water"", ""Refrigerator"", ""Clothing storage: closet"", ""Room-darkening shades"", ""Hangers"", ""Coffee maker"", ""Dishes and silverware"", ""Shampoo"", ""Hot water kettle"", ""Shared patio or balcony"", ""Cooking basics"", ""Microwave"", ""Iron"", ""Hair dryer"", ""Kitchen""]",1,1,1125,1.0,,30,90,2024-12-28,28,2013-07-08,4.71,4.38,4.91,4.73,f,0,0
22,https://www.airbnb.com/rooms/1225831,2024-12-28,Victorian Charm MIT/Harvard/Kendall/Central-1BR,"Despite our urban setting, our neighborhood is very quiet, particularly at bedtime. It has always been the kind of neighborhood where women can walk alone safely at night. Generally speaking, this side of the river is dramatically calmer than the Boston side though now bustling with a nice variety of great restaurants.<br /><br />We actively recycle. There is a blue bin in the unit. Or, we can do it for you if you simply keep glass, plastic and metal trash together and separated from trash. We also keep a compost container in the fridge for vegetable trash. We'll empty it into the big bin outside when you leave.",3380576,Paul,"Cambridge, MA",within an hour,99%,https://a0.muscache.com/im/pictures/user/ad6a5199-4e2e-45e4-881e-71e9b4904ba9.jpg?aki_policy=profile_small,Cambridge,1,t,Neighborhood highlights,,-71.09823,Entire home/apt,1.0,1.0,"[""Essentials"", ""Private backyard \u2013 Not fully fenced"", ""27 inch HDTV with Amazon Prime Video, Disney+, Fire TV, Hulu, Netflix, DVD player"", ""Self check-in"", ""Free driveway parking on premises \u2013 1 space"", ""Bed linens"", ""Conditioner"", ""Window AC unit"", ""Ceiling fan"", ""Private patio or balcony"", ""Lockbox"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Laundromat nearby"", ""Samsung oven"", ""Heating"", ""Coffee"", ""Bathtub"", ""Shower gel"", ""Dining table"", ""Wine glasses"", ""Smoke alarm"", ""Dove body soap"", ""Baking sheet"", ""Fast wifi \u2013 189 Mbps"", ""First aid kit"", ""Luggage dropoff allowed"", ""Toaster"", ""Portable fans"", ""Hot water"", ""Refrigerator"", ""Dedicated workspace"", ""Hangers"", ""Coffee maker"", ""Dishes and silverware"", ""Blender"", ""Private entrance"", ""Shampoo"", ""Dishwasher"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Cooking basics"", ""Samsung gas stove"", ""Microwave"", ""Books and reading material"", ""Clothing storage: closet and dresser"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Iron"", ""Hair dryer"", ""Kitchen""]",3,2,1125,2.8,,20,59,2024-12-28,62,2013-06-10,4.85,4.79,4.97,4.84,f,1,0
23,https://www.airbnb.com/rooms/1276962,2024-12-28,"Cambridge Apt, walk to MIT, Harvard",,6122485,Wendy,"Cambridge, MA",within an hour,33%,https://a0.muscache.com/im/users/6122485/profile_pic/1435618279/original.jpg?aki_policy=profile_small,Cambridge,2,t,,,-71.10027,Entire home/apt,1.0,1.0,"[""Heating"", ""Wifi"", ""Cooking basics"", ""Microwave"", ""Stove"", ""Hot water"", ""Free street parking"", ""Refrigerator"", ""Fire extinguisher"", ""Oven"", ""Smoke alarm"", ""Coffee maker"", ""Dishes and silverware"", ""Free parking on premises"", ""Kitchen""]",3,3,60,3.0,,0,0,2024-12-28,1,2015-07-27,4.92,4.92,4.98,4.76,f,1,0
24,https://www.airbnb.com/rooms/1404377,2024-12-28,Renovated Brownstone - MIT/Kendall Square,"LOCATION, LOCATION, LOCATION!<br /><br />If you are going to visit Boston and Cambridge, this is the place to stay. I am located in East Cambridge - near Kendall Square, MIT, Harvard, Massachusetts General Hospital, and Boston - with easy access to everything Boston and Cambridge have to offer. The Museum of Science, the Galeria Mall, and the Charles River are a short 3-5 block walk and there are plenty of shops and restaurants nearby.",7579202,Jenny,"Cambridge, MA",,,https://a0.muscache.com/im/users/7579202/profile_pic/1382883576/original.jpg?aki_policy=profile_small,Cambridge,2,t,Neighborhood highlights,,-71.08496,Private room,,,"[""Essentials"", ""Piano"", ""Wifi"", ""Self check-in"", ""Bed linens"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Heating"", ""Body soap"", ""Bathtub"", ""Shower gel"", ""Breakfast"", ""Wine glasses"", ""Smoke alarm"", ""Keypad"", ""Coffee maker: Keurig coffee machine"", ""First aid kit"", ""Luggage dropoff allowed"", ""Toaster"", ""TV with standard cable"", ""Portable fans"", ""Hot water"", ""Room-darkening shades"", ""Hangers"", ""Paid parking off premises"", ""Dishes and silverware"", ""Shampoo"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Dishwasher"", ""Hot water kettle"", ""Microwave"", ""Air conditioning"", ""Clothing storage: closet and dresser"", ""Fire extinguisher"", ""Backyard"", ""Iron"", ""Hair dryer""]",3,3,14,3.0,,0,0,2024-12-28,0,2013-08-06,4.92,4.97,4.94,4.84,f,0,0
25,https://www.airbnb.com/rooms/1406416,2024-12-28,City living at its finest!,"If you are going to visit Boston and Cambridge, this is the place to stay. East Cambridge is a safe neighborhood near Kendall Square, MIT, Harvard, Massachusetts General Hospital, and Boston - with easy access to everything Boston and Cambridge have to offer. The Museum of Science, the Galleria Mall, and the Charles River are a short 3-5 block walk and there are plenty of shops and restaurants nearby.",7579202,Jenny,"Cambridge, MA",,,https://a0.muscache.com/im/users/7579202/profile_pic/1382883576/original.jpg?aki_policy=profile_small,Cambridge,2,t,Neighborhood highlights,,-71.08116,Private room,,,"[""Essentials"", ""Wifi"", ""Self check-in"", ""We reserve a shelf in our frig for guests to place a few items. refrigerator"", ""Bed linens"", ""Carbon monoxide alarm"", ""Heating"", ""Body soap"", ""Breakfast"", ""Smoke alarm"", ""Keypad"", ""First aid kit"", ""Luggage dropoff allowed"", ""TV with standard cable"", ""Hot water"", ""Hangers"", ""Coffee maker"", ""Paid parking off premises"", ""Dishes and silverware"", ""Private entrance"", ""Shampoo"", ""Patio or balcony"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Dishwasher"", ""Long term stays allowed"", ""Air conditioning"", ""Outdoor furniture"", ""Fire extinguisher"", ""Backyard"", ""Iron"", ""Hair dryer""]",3,3,90,3.0,,0,0,2024-12-28,0,2013-12-01,4.84,4.92,4.9,4.77,f,0,0
26,https://www.airbnb.com/rooms/1632003,2024-12-28,2 Cozy Rooms Near Harvard Square,"Proximity to Harvard (0.8 miles) and Inman Squares, great restaurants within walking distance, interesting architecture.",8530114,Colleen,"Cambridge, MA",within an hour,74%,https://a0.muscache.com/im/pictures/user/9c9061d4-76a2-43f0-af3b-39b1a61480bd.jpg?aki_policy=profile_small,Cambridge,3,t,Neighborhood highlights,,-71.10539,Private room,1.5,2.0,"[""Paid parking on premises"", ""Essentials"", ""Piano"", ""HDTV with Amazon Prime Video, Hulu, HBO Max, Netflix, standard cable"", ""Central air conditioning"", ""Ethernet connection"", ""Wifi"", ""Free street parking"", ""Self check-in"", ""Bed linens"", ""Freezer"", ""Conditioner"", ""Bikes"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Laundromat nearby"", ""Heating"", ""Stove"", ""Coffee"", ""Bathtub"", ""Body soap"", ""Sound system"", ""Shower gel"", ""Dining table"", ""Wine glasses"", ""Smoke alarm"", ""Keypad"", ""Baking sheet"", ""Luggage dropoff allowed"", ""Toaster"", ""Hot water"", ""Refrigerator"", ""Oven"", ""Rice maker"", ""Dedicated workspace"", ""Room-darkening shades"", ""Hangers"", ""Coffee maker"", ""Dishes and silverware"", ""Blender"", ""Private entrance"", ""Shampoo"", ""Dishwasher"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Free dryer \u2013 In unit"", ""Cooking basics"", ""Microwave"", ""Books and reading material"", ""Clothing storage: closet and dresser"", ""Fire extinguisher"", ""EV charger"", ""Free washer \u2013 In unit"", ""Iron"", ""Hair dryer"", ""Kitchen""]",2,2,45,2.0,,16,63,2024-12-28,18,2013-10-08,4.96,4.92,4.97,4.88,f,0,0
27,https://www.airbnb.com/rooms/1711476,2024-12-28,"Serene & cozy 1BR oasis, walk to  Harvard Square!","Just outside Inman Square in a safe and tree-lined neighborhood, we are in walking distance to a number of great restaurants and cafes, independent grocery shops (and two Whole Foods), the beautiful Main Branch of the Cambridge Public Library, two pharmacies, a hospital, parks and playgrounds.",3402394,Case,"Cambridge, MA",within a day,100%,https://a0.muscache.com/im/users/3402394/profile_pic/1346180581/original.jpg?aki_policy=profile_small,Cambridge,2,t,Neighborhood highlights,,-71.1041,Entire home/apt,1.0,1.0,"[""Essentials"", ""Wifi"", ""Bed linens"", ""Host greets you"", ""Window AC unit"", ""Carbon monoxide alarm"", ""Heating"", ""Stove"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Hot water"", ""Refrigerator"", ""Hangers"", ""Coffee maker"", ""Dishes and silverware"", ""Private entrance"", ""Shampoo"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Cooking basics"", ""Microwave"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Iron"", ""Hair dryer"", ""Kitchen""]",55,55,1125,55.0,,26,86,2024-12-28,3,2016-03-12,4.79,4.93,4.9,4.65,f,2,0
28,https://www.airbnb.com/rooms/1799157,2024-12-28,Holistic Living Center,"The neighborhood is residential yet quite vibrant and has many services within walking distance. Two blocks in one direction is the wonderful café Sofra with homemade confections and middle eastern dishes. One block in the other direction is Shangri-La: an excellent Chinese restaurant. Two blocks away is Greg's, a neighborhood Italian eatery with full bar and early bird specials. Also within a block are a well stocked liquor store/wine shop, a middle eastern bakery, and a dry cleaners. If you want to walk five blocks to Coolidge Square there is a tasty vegetarian restaurant (Red Lentil), a great diner (Town Diner), a tiny but very good middle eastern eatery (Jasmine), and a super coffee/lunch spot (Uncommon Grounds). A supermarket (Shaws) is four blocks away. A jogging trail around Fresh Pond is six blocks away as is a very nice nine hole golf course. All of this only a ten minute bus ride from Harvard Square!",7757356,Alan,"Boston, MA",within a day,64%,https://a0.muscache.com/im/users/7757356/profile_pic/1442506212/original.jpg?aki_policy=profile_small,Cambridge,4,t,Neighborhood highlights,,-71.15452,Private room,1.0,1.0,"[""Essentials"", ""Private backyard \u2013 Not fully fenced"", ""Wifi"", ""Carbon monoxide alarm"", ""Outdoor dining area"", ""BBQ grill"", ""Heating"", ""Dryer"", ""Smoke alarm"", ""TV with standard cable"", ""Hot water"", ""Refrigerator"", ""Hangers"", ""Coffee maker"", ""Dishes and silverware"", ""Lock on bedroom door"", ""Fire pit"", ""Air conditioning"", ""Outdoor furniture"", ""Fire extinguisher"", ""Washer"", ""Iron"", ""Hair dryer"", ""Kitchen""]",31,31,365,31.0,,2,2,2024-12-28,1,2013-10-22,4.82,4.58,4.89,4.76,f,0,0
29,https://www.airbnb.com/rooms/1840256,2024-12-28,Spacious Cambridge 1BR near Kendall Square & MIT,"Live in the most exciting and vibrant neighborhood of Massachusetts. Kendall Square is a brimming area with cutting edge technology, science, design, innovation, creative restaurants, and fist-class shopping and is only a couple of metro stations away from downtown Boston. Take a few steps down the street and wander around the renowned Massachusetts Institute of Technology campus. Continue the knowledge tour at the Harvard University campus, where you’ll find peace and relax in its beautiful gardens and historic buildings. Unwind at the Charles River banks and enjoy the fantastic Boston views, where many trails and bike paths offer a haven to enjoy nature and a healthy lifestyle. Just across the Charles River you will be in downtown Boston surrounded by its gorgeous Revolution-era architecture and historic landmarks. The apartment is located in a modern high-rise boasting spectacular views and world-class resident amenities including a fitness center, a Zen garden, a clubhouse, and ful",9419684,Churchill,"New York, NY",within a few hours,100%,https://a0.muscache.com/im/users/9419684/profile_pic/1427816343/original.jpg?aki_policy=profile_small,Cambridge,1204,t,Neighborhood highlights,,-71.083374,Entire home/apt,,1.0,"[""Paid parking on premises"", ""Essentials"", ""Wifi"", ""Ethernet connection"", ""Building staff"", ""Self check-in"", ""Elevator"", ""Bed linens"", ""Freezer"", ""Conditioner"", ""Window guards"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Heating"", ""Stove"", ""Coffee"", ""Bathtub"", ""Body soap"", ""Dryer"", ""Shower gel"", ""Dining table"", ""Pets allowed"", ""Wine glasses"", ""Smoke alarm"", ""Baking sheet"", ""Toaster"", ""Hot water"", ""Refrigerator"", ""Oven"", ""Crib - available upon request"", ""Dedicated workspace"", ""Hangers"", ""Coffee maker"", ""Paid parking off premises"", ""Dishes and silverware"", ""Blender"", ""Shampoo"", ""Dishwasher"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Long term stays allowed"", ""Cooking basics"", ""Clothing storage"", ""Microwave"", ""Air conditioning"", ""Washer"", ""TV"", ""Iron"", ""Exercise equipment"", ""Hair dryer"", ""Kitchen""]",31,31,1125,31.0,,29,89,2024-12-28,0,2014-05-12,4.65,4.9,4.8,4.4,t,11,0
30,https://www.airbnb.com/rooms/1855969,2024-12-28,Lux 2 Bedroom Cambridge Apt by MIT,"Live in the most exciting and vibrant neighborhood of Massachusetts. Kendall Square is a brimming area with cutting edge technology, science, design, innovation, creative restaurants, and fist-class shopping and is only a couple of metro stations away from downtown Boston. Take a few steps down the street and wander around the renowned Massachusetts Institute of Technology campus. Continue the knowledge tour at the Harvard University campus, where you’ll find peace and relax in its beautiful gardens and historic buildings. Unwind at the Charles River banks and enjoy the fantastic Boston views, where many trails and bike paths offer a haven to enjoy nature and a healthy lifestyle. Just across the Charles River you will be in downtown Boston surrounded by its gorgeous Revolution-era architecture and historic landmarks. The apartment is located in a modern high-rise boasting spectacular views and world-class resident amenities including a fitness center, a Zen garden, a clubhouse, and ful",9419684,Churchill,"New York, NY",within a few hours,100%,https://a0.muscache.com/im/users/9419684/profile_pic/1427816343/original.jpg?aki_policy=profile_small,Cambridge,1204,t,Neighborhood highlights,,-71.083374,Entire home/apt,,2.0,"[""Paid parking on premises"", ""Essentials"", ""Wifi"", ""Ethernet connection"", ""Building staff"", ""Self check-in"", ""Elevator"", ""Bed linens"", ""Freezer"", ""Conditioner"", ""Window guards"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Heating"", ""Stove"", ""Coffee"", ""Body soap"", ""Pets allowed"", ""Dryer"", ""Shower gel"", ""Dining table"", ""Wine glasses"", ""Smoke alarm"", ""Baking sheet"", ""Toaster"", ""Hot water"", ""Refrigerator"", ""Oven"", ""Crib - available upon request"", ""Dedicated workspace"", ""Hangers"", ""Coffee maker"", ""Paid parking off premises"", ""Dishes and silverware"", ""Blender"", ""Shampoo"", ""Dishwasher"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Long term stays allowed"", ""Cooking basics"", ""Clothing storage"", ""Microwave"", ""Air conditioning"", ""Washer"", ""TV"", ""Iron"", ""Exercise equipment"", ""Hair dryer"", ""Kitchen""]",31,31,1125,31.0,,29,89,2024-12-28,0,2014-01-12,4.91,4.94,4.84,4.78,t,11,0
31,https://www.airbnb.com/rooms/1893287,2024-12-28,Bright Convenient Apt Harvard / MIT,"In Central Square, easy access to lots of restaurants and bars. walking distance to Inman Square, Kendall Sq, Harvard Sq. Minutes to downtown on the subway. Easy access to zip cars and hubway bicycle service. There are three grocery stores within 5 minutes, Whole Foods, H-Mart and Harvest Coop. <br /><br />There are a few drinking places; the Fields, Phoenix Landing, the Druid (Inman Sq) and Plough and Stars. They all serve food.<br /><br />Restaurants are also abundant. It has a concentration of ethnic restaurants. For Indian, Central Square has  Shalimar, India Pavilion and many others. There is Central Kitchen, Viale, Oleana, Ole, Casa Portugal, Dumpling House (Chinese) and Four Burgers.  Flour is a short walk toward MIT and is known for its baked good and breakfast.",9553483,Jookun,"Cambridge, MA",within an hour,99%,https://a0.muscache.com/im/pictures/user/0b60eedf-05d9-4aad-b508-4b69c3e83b84.jpg?aki_policy=profile_small,Cambridge,1,t,Neighborhood highlights,,-71.1023,Entire home/apt,1.0,1.0,"[""Essentials"", ""Wifi"", ""Free street parking"", ""Self check-in"", ""Lockbox"", ""Carbon monoxide alarm"", ""Heating"", ""Stove"", ""Dryer"", ""Smoke alarm"", ""First aid kit"", ""TV with standard cable, Amazon Prime Video"", ""Cleaning available during stay"", ""Hot water"", ""Refrigerator"", ""Oven"", ""Dedicated workspace"", ""Hangers"", ""Coffee maker"", ""Dishes and silverware"", ""Shampoo"", ""Shared patio or balcony"", ""Long term stays allowed"", ""Cooking basics"", ""Microwave"", ""Air conditioning"", ""Fire extinguisher"", ""Washer"", ""Backyard"", ""Iron"", ""Hair dryer"", ""Kitchen""]",3,1,365,3.0,,6,27,2024-12-28,37,2013-11-27,4.93,4.82,4.89,4.8,f,1,0
