,listing_url,source,name,neighborhood_overview
88,https://www.airbnb.com/rooms/5811422,city scrape,Studio-type space near Central Square,"This is an excellent location, featuring a beautiful house in a wonderful neighbohood, nearby Central Square and Inman square, with the Red Line Subway, Bus routes,  excellent restaurants, Whole Foods, and much more in short walking distance."
89,https://www.airbnb.com/rooms/5857136,previous scrape,Lovely apt easy walk to Harvard Sq,"Wonderful walking neighborhood. Harvard sq, park and reservoir all easy walk. Many great cafes, restaurants and shops close by. Foodies will appreciate nearby Huron village."
90,https://www.airbnb.com/rooms/6106691,previous scrape,Charming Harvard/MIT Gem - Free Parking & T Stop!,"Nestled up to Harvard and surrounds the neighborhood is quiet, well established, and beautiful with a lot of history and many famous residents past and current.  <br /><br />Located in the neighborhood of Cambridge called Huron Village, the home is blocks away from the historic Longfellow house, Harvard, MIT, Radcliffe, Leslie and the entire area exudes Victorian charm.  <br /><br />There is easy and quick access to local stores, tree lines streets, and it offers exceptionally easy access to all things Cambridge and Boston, no car required!"
91,https://www.airbnb.com/rooms/6185544,city scrape,Sunny 3 bed/2 bath-5 min to T- Harvard/MIT/Boston,"Quiet residential neighborhood. Next to a very popular bike path (great for walking, jogging, or biking). 15 min walk to a trendy Davis Square."
92,https://www.airbnb.com/rooms/6185571,city scrape,Room w/private bathroom+fridge+microwave-fast wifi,"It's a quiet, residential area but with convenient access to T, Davis, Square (15 min walk), Porter Square (5 min car or bike ride), 10 min subway ride to Harvard Square, 20 min to downtown Boston."
93,https://www.airbnb.com/rooms/6261046,city scrape,Harvard /MIT 2 Bedroom apartment,"Apartment is in a great location within a 10-15 minute walk to Harvard, Central and Inman Squares! tons of restaurants, shopping and markets nearby as well as greenspaces and public transportation. Walkers paradise!"
94,https://www.airbnb.com/rooms/6363476,previous scrape,Cozy Cambridge 2BR Apartment With Parking Spot,"Here are some benefits of choosing our 2-bedroom apartment in Cambridge:<br /><br />- Typically more cost-effective than booking two hotel rooms<br />- More spacious than a standard hotel room, providing guests room to relax<br />- Savings of $35/night with an included parking space<br />- Fully equipped kitchen for preparing meals and storing snacks, saving dining out costs<br />- Authentic city-living experience in a residential neighborhood<br /><br />Your considerations of 17 Traymore are valued. However, please note this apartment may not suit if you intend to host guests. Review house rules before booking.<br /><br />Located in Cambridge's Baldwin (formerly Agassiz) neighborhood / Garfield Historical District, often historically referred to as North Harvard due to its proximity to Harvard Yard, Harvard Law, and Lesley University. The district beautifully blends academic buildings, student housing, and Victorian wood-frame houses. With around 5,000 residents, it's a cozy, moderate"
95,https://www.airbnb.com/rooms/6374780,previous scrape,"Big 2 bedroom, steps to Davis Sq","North Cambridge  ( NoCa) is a wonderful quiet neighborhood, and Hollis is one of the nicest streets in NoCa! It is a one way street, and traffic on the street is pretty light. Massachusetts ave is just abut 100 yards up, and within a 5 minute walk you will find many fine restaurants ( two sushi, one Greek, one Italian, one Vietnamese- French, one steak house, one Chinese), a produce market, a dry cleaner, and three banks. There is a CVS in Porter square, about a 10 minute walk on Mass Avenue, and the MINUTE CLINIC there is open 8am- 7 pm.<br />Additionally, at the end of Rindge Avenue end of Hollis, you will find branch of the Cambridge Public Library, and great play ground with both  toddler and ""big kid"" sections, ball fields, and tennis courts.<br />And if you are looking for more night life, Davis Square, with a huge variety of restaurants, bars, gift shops, and hipsters, is  about a 7 minute walk."
96,https://www.airbnb.com/rooms/6385215,city scrape,2BRM  with Parking - near Harvard & Porter Sq,"Cambridge is rich in history and bustling with activity, full of beautiful examples of old colonial architecture and a wonderful town to walk in. All of the following are within a 5 minute drive or an easy 20 minute stroll from the apartment. <br />East: <br />Harvard Square <br />Harvard University <br />American Repertory Theater <br />Cambridge Common <br />Tory Row <br />Harvard Museum of Natural History<br /><br />West: <br />Fresh Pond Park <br />Wholefoods <br />Mt. Auburn Cemetery <br />Apple Cinemas<br /><br />South: <br />Longfellow House <br />The Charles River <br />The Charles River Bike Path<br /><br />North: <br />Porter Square <br />Davis Square<br /><br />Withing ten minutes of driving are MIT, Central Square, Kendall Square.<br /><br />Hop across the river to get to Fenway Park, Newbury Street, the Museum of Fine Arts, and Boston's other attractions.<br /><br />There is a binder in the apartment with information on great places to see and interesting things to do."
97,https://www.airbnb.com/rooms/6473781,city scrape,Single family house / Cambridgeport,"In our Cambridgeport neighborhood, you can walk to restaurants, cafes, and shops in Central and Harvard Squares, grocery stores (Whole Foods and Trader Joes), and the Charles River.  Dana Park (with sprinkler and playground) is a block away in this safe and family-friendly neighborhood, rich in diversity and culture.  You can bike into Boston along the Charles, go to the Red Sox, ride the swan boats in the Boston Common, visit the MFA, Aquarium, Science Museum, and much more!"
98,https://www.airbnb.com/rooms/6599485,city scrape,Cambridge  Harvard Comfortable Room,
99,https://www.airbnb.com/rooms/6662157,previous scrape,Sunny+Spacious +AC/walk to T Davis/Porter/Harvard,"We are surrounded by parks and subway stops T.  Walking distance to Porter Square, Davis Square , Alewife, Harvard Square, Davis Square,  and several parks ( Fresh pond, Danehy, Russel Field, St Peter's, Cedar, Raymond), the Minuteman Bike Path ( takes you all the way to Lexington).  it is 35 minutes walk ( 2.5 miles) to Harvard square and 5 minutes walk to a free Tennis/basketball court offered by our beautiful city of Cambridge.  Walking distance to many restaurants, cafes and 2 movie theaters. <br /><br />We are less than half a mile (0.4) from Massachusetts Avenue ( Mass Ave), along Mass Ave, restaurants that are very close are Frank’s steak house ( American Style cuisine) , Qingdao Garden (Chinese takeout or dine in).; Greek Corner ( Greek Style cuisine).  Visit our Guidebook for more choices.<br /><br />Walking few minutes more towards Davis Square, you have Spoke (Wine bar and delicate small plates); Meju (Korean food); Martsa on Elm (Tibetan food) ; The Painted Burro (Mexican f"
100,https://www.airbnb.com/rooms/6847242,city scrape,Smack dab between Harvard+Porter 2,"This neighborhood is very special in that it is quiet, you can hear birdsong most times of the day, there are lovely gardens all around.  And you will be just 3 blocks from Massachusetts Avenue (Mass Ave), the busiest street in Boston/Cambridge. Or, if you are here in winter, the quiet of the cold air is lovely too, and if we are lucky, you'll see snow!   <br /><br />Along Mass Ave, you can walk to many local run businesses of every sort: gift shops (Joie de Vivre, Nomad, Abodeon, Tokai), coffee shops (Simons, Hi-Rise, Starbucks) and so many restaurants of every ethnicity (Indian, Japanese, Thai, Italian, Mexican, American).  You can take a walk from here to the Charles River, through Harvard Square.  You can stroll down Mass Ave to Central Square where there is a whole new world waiting for you, but just as Cambridge as any other place!  Somerville is just minutes away too (Davis Square, Inman Square, Union Square), and it is an amazingly rich community for music, food and funky shops"
101,https://www.airbnb.com/rooms/6947733,city scrape,Smack dab between Harvard + Porter!,"This neighborhood is very special in that it is quiet, you can hear birdsong most times of the day, there are lovely gardens all around, lush trees and plantings and yet you will be just 3 blocks from Massachusetts Avenue (Mass Ave), the busiest street in Boston/Cambridge.  In this locale along Mass Ave, there are countless local run businesses of every sort, (gift shops (Joie de Vivre, Nomad, Abodeon, Irish and Japanese), liquor shops (University Wines), coffee shops (Simons, Hi-Rise) and countless restaurants (too many to mention) of every ethnicity.  You can take a walk from here to the Charles River, perhaps through Harvard Square.  You can stroll down Mass Ave to Central Square where there is a whole new world waiting for you, but just as Cambridge as any other place!  Somerville is just minutes away too, and it is an amazingly rich community for music, food and funky shops and cafes.  If you want to go into the Big City, hop on the red line (subway) and in minutes you will stroll"
